ALTA FLORESTA,-19.8318383,-43.8682301
ALTAIR,-19.9080809,-44.0220957
ALTAMIRA,-19.8638187,-43.9186342
ALTAMIRA DE ABREU MACHADO,-19.9166813,-43.9344931
ALTAMIR CORREA DE FARIA,-19.7915568,-43.9696738
ALTAMIRO AVELINO SOARES,-19.8813094,-44.0011489
ALTEMISIA MARIA DOS SANTOS,-19.951608,-43.9809834
ALTERNADOR,-20.0226678,-44.0309663
ALTEROSA,-19.9266797,-43.9695912
ALTINA DE ALMEIDA COSTA,-19.8028553,-43.9786926
ALTINO ABDON ALVES,-19.9166813,-43.9344931
ALTINO ETTO,-19.8014135,-43.9455898
ALTINOPOLIS,-19.8082267,-43.9907986
ALTINO SILVA,-19.9166813,-43.9344931
ALTINO TEIXEIRA,-19.8601397,-43.9163905
ALTIVO MARCIO RIBEIRO,-19.9753482,-44.02704689999999
ALTO DA MATA,-19.9125335,-43.89849239999999
ALTO DOS COQUEIROS,-19.8995063,-43.9963791
ALTO GUANDU,-19.8694735,-43.9231258
ALUINA DOS SANTOS,-19.9166813,-43.9344931
ALUISIO LOBAO VERAS,-19.8816445,-44.00739189999999
ALUIZIO CAMPOS DO AMARAL,-19.9166813,-43.9344931
ALUIZIO DAVIS,-19.8860166,-43.9867595
ALUIZIO TEIXEIRA DA SILVA,-19.8003017,-43.9869265
ALUMINIO,-19.9383634,-43.92462279999999
ALUNA KELLEN DE FARIA,-19.9166813,-43.9344931
ALUZITA,-19.9453117,-44.011874
ALVA,-19.8178096,-43.93825349999999
ALVARENGA,-19.9181488,-44.00024390000001
ALVARENGA PEIXOTO,-19.9296538,-43.9488654
ALVARES CABRAL,-19.9293258,-43.9437954
ALVARES DA SILVA,-19.8780411,-43.927082
ALVARES DE AZEVEDO,-19.9085629,-43.9389507
ALVARES MACIEL,-19.924344,-43.9226665
ALVARES RUBIAO,-19.8370507,-43.9289967
ALVAREZ,-19.8705229,-43.9355972
ALVARO ALVIM,-19.8922998,-43.9706616
ALVARO CAMARGOS SOBRINHO,-19.8394152,-43.9318353
ALVARO COSTA,-19.9095697,-43.9352071
ALVARO DA SILVEIRA,-19.9156589,-44.0001638
ALVARO DE MORAIS,-19.845343,-43.9222519
ALVARO FERNANDES,-19.9155965,-43.8844427
ALVARO FERREIRA CARDOSO,-20.0066707,-44.0086282
ALVARO FERREIRA LOPES,-19.7974658,-43.9690802
ALVARO LICERIO DA COSTA,-19.8037726,-43.9735224
ALVARO MARTINS,-19.8594571,-43.9368066
ALVARO MARTINS RABELO,-19.8676967,-44.0176445
ALVARO MATA,-19.8854205,-43.9581701
ALVARO MOREIRA,-19.9341882,-44.0037975
ALVARO MOREIRA FILOGONIO,-19.8980086,-43.9748093
ALVARO OLIVEIRA ROXO,-19.8676072,-43.931648
ALVARO SANTOS,-19.9491725,-43.9504865
ALVES,-19.9078701,-44.0097519
ALVES DE BRITO,-19.8710543,-43.9451279
ALVES DO VALE,-19.9466077,-43.9534101
ALVES MARTINS,-19.9263617,-43.97661129999999
ALVES PINTO,-19.9385362,-43.9656135
ALVIMAR REZENDE,-19.9721085,-44.0203806
ALVINEGRO,-19.9965075,-43.9684864
ALVINO FERREIRA FELIPE,-19.8392279,-43.9077461
ALVINOPOLIS,-19.9144877,-43.91152599999999
